-4.737623383280553657e-02,-2.287481948906580909e-01,-1.899118575857303426e-01,7.162225559121335183e-02,3.217350860097246690e-01,-6.359167177336119692e-02,-1.934247104210205515e-01,2.396894864232533839e-01,-4.291280966706810529e-02,-2.259079946200347189e-01,4.811012964629379773e-02,2.080027991381485641e-01,-2.461632127651772473e-01,1.442269512708374002e-01,-8.735964713801795678e-02,6.791577785091910957e-02,-2.258290818379410283e-03,3.564265811782358906e-01,-1.164072254226924388e-03,-2.712962268697668294e-02,-3.158026598763277043e-02,2.939221142710446988e-01,-1.298566604213876978e-02,5.813606617806671428e-02,1.463719418106662340e-01,-4.143817706965949310e-02,-1.826461963840120550e-01,3.043402511887062512e-02,6.791515450035505441e-02,3.925850464973100196e-01,2.735557144171483768e-01
1.910580002096957664e-01,3.570578271356149580e-01,-1.356047210079216470e-01,1.465855557469322445e-01,-2.517890764194192221e-01,-9.679633963362394011e-02,-2.174799084114224790e-01,1.009227778079429816e-01,-7.901443585365387767e-02,-9.191747109930956117e-02,1.176795058475553907e-01,-2.067742641452398888e-01,-1.245984749166086647e-01,1.475569220310917473e-01,1.152084763799976763e-01,-7.509483262175302432e-02,-2.112728443976084336e-01,9.502354586658100233e-02,3.475794709675856797e-01,2.630699949626624790e-01,-9.084889214606974017e-02,-1.100901839942925453e-01,-2.002925005975506323e-01,-3.153223860355166552e-01,2.373131462946329040e-01,6.402285069548821483e-02,8.286933749911521568e-03,-2.458570311759961449e-02,2.124485427154548245e-01,1.186052811279375979e-01,-1.203384163349497521e-01
-1.625925402228508010e-01,-9.935593290076166761e-02,3.095521085287271656e-01,-2.579135680006177656e-01,-1.544034158245588539e-01,-1.017585212784078291e-01,3.342515975653981286e-01,2.287175171619019731e-01,-1.596133215776384950e-01,-1.448616985334303942e-01,9.953813853203322126e-02,-1.737810555371268606e-01,4.154264358728966544e-02,-3.987957680954435508e-02,-3.073868526838949636e-02,-2.930385026116198374e-02,-3.027797323281987696e-01,-4.633918402445531132e-02,-1.170311625569717545e-01,8.729185317705906444e-02,8.434007950414845745e-02,2.840581465416864293e-01,1.693395731227142764e-01,-3.025672167216211794e-01,-2.577785452358107854e-01,2.696239763774880421e-02,-1.283575264893749290e-01,3.265213548198498544e-02,2.244830917075078536e-01,2.163354258304251432e-01,-7.971166617435118673e-02
7.413744303805948344e-02,-1.411051681714957096e-01,-1.345889034024309594e-01,1.418086306130486862e-01,-4.030508071614518073e-01,2.526903106331848670e-01,-9.210640688125032449e-02,-1.807297260406754147e-01,-1.762358994944077939e-01,-3.644992117838015133e-01,-7.691043738286726383e-02,-2.196557196732957726e-02,1.879939752419620136e-01,-9.564951953608898105e-02,-4.225516265527122228e-01,2.871093060174170417e-02,3.633988892262688536e-02,3.253218365384965421e-02,-9.723467380598387402e-03,1.178453275887338635e-02,-9.334870778101922451e-02,-1.798925281545914745e-01,1.316545385606776863e-01,-1.252674182329809593e-01,-8.512835980196795105e-02,3.657086695970885454e-02,-3.146023561917730693e-01,-4.362814098510839345e-02,-2.593421594311245970e-01,1.110122622194355257e-01,9.477241968743739531e-02
-3.346106592191831069e-02,-1.205425292730034764e-01,-3.378920773254829452e-02,2.146342276107597036e-01,1.071481465067012362e-01,-1.105900200981908485e-02,3.568380356665573627e-01,2.127018530824361375e-01,-8.992063319975535096e-02,-1.846766388992228669e-01,3.150700687645700826e-02,-4.081828867396638527e-01,-2.439942844789517729e-01,2.837080699923802581e-03,3.101842312409027955e-02,-7.968695660436921069e-02,2.218252856700684839e-01,-1.606375940912377898e-01,-9.389524752559033627e-02,3.131658670702422986e-01,-6.121258621195535543e-02,-1.091238217882717632e-01,-2.126800192346651186e-01,2.632501928674048641e-01,1.009056725999641670e-02,3.078685199352481083e-01,-1.061507833542251894e-01,-1.281096967097717088e-01,-6.526585806795406897e-02,-1.176232306486107021e-01,1.535022763696888004e-01
-3.058313878333838165e-01,6.015132585513985330e-02,-1.223223657204347559e-01,6.589954853451766847e-02,1.506821506883252934e-02,-2.295717846576614957e-02,2.401483516931168793e-01,-5.272956073543999533e-02,1.853377255236506871e-01,-2.002624636196799132e-02,-1.223587448096330604e-01,-5.267509888566285214e-02,-1.564963822890475253e-01,-1.120260698513295544e-01,9.934674471267042339e-02,1.900507237319044307e-01,2.650543588084185997e-01,6.480157687967352809e-02,-1.112732105302048080e-01,-2.426225020882718242e-01,-3.894589102657490254e-01,-3.382459512726094797e-01,9.551638897918737769e-02,-1.738177732081029603e-01,6.425388366683629227e-02,-7.036367242062650795e-02,-8.959381105265737388e-02,2.548350357373905042e-02,2.599403155608790983e-01,2.849415110384467265e-01,-2.629991566280138748e-01
-3.842513525214655834e-01,2.054559959869191599e-01,4.869955810842440530e-02,-8.083184460902727297e-02,1.993191224283697438e-01,-9.779905269272788637e-02,-4.787151593209327399e-02,-1.185927667940904484e-01,-3.722703986945419263e-01,1.930687988989389717e-02,-7.818685237841839497e-02,-3.275360284775213349e-01,1.646058080476037466e-01,6.100627247191372365e-03,-2.233363462255255269e-03,3.495663921189315348e-02,1.955223509173782959e-01,-1.852662579583824395e-02,2.421074770112749408e-01,1.258148265926166964e-01,-6.701525041402331406e-02,1.148198760518123335e-01,2.196675529786816516e-01,-2.540716567330585790e-02,2.047604618338235705e-01,-1.546941184066590314e-01,1.274367338172604780e-01,2.720080881151166197e-01,-3.119935321343865753e-01,9.972948257085620383e-02,1.091380618318849999e-01
-3.216168870972375138e-01,1.746525291188770479e-02,2.897215846087102809e-01,-1.284762666222163952e-01,-1.157076537928074383e-01,2.651534950134783186e-02,-6.181708684540626608e-02,5.405129381238796965e-02,-4.309244602463859625e-02,-1.979265032908113786e-01,-7.293586604143409424e-02,2.640536160900369134e-01,-2.245582747285893022e-01,1.701267019978359163e-01,-4.274383526007473066e-01,-3.701357649383007348e-02,2.515609877714070075e-01,-1.130975374181782643e-02,2.350905148750690177e-01,7.622077783798249240e-02,-2.225438564097904567e-02,-4.238597018563533547e-02,-7.397844787410429168e-02,-2.493330291572633858e-03,3.790915293431311450e-02,-6.534702475379551567e-02,1.658749616846308395e-01,-7.605422359365859863e-02,3.261254245197210966e-01,-3.418173437003665938e-01,3.158910551185407922e-02
-1.217365920188627493e-01,8.379267864903197638e-02,-2.007805775265432968e-01,-4.146799844846352917e-02,1.458350307009584901e-01,4.605931393903320292e-02,3.641514250606393832e-02,8.286973080755562215e-02,-2.216855337460895692e-01,1.335610836009578639e-01,-2.366365126645718353e-01,5.223388258206985990e-02,5.084140048396543210e-02,-1.939422202460427958e-01,-2.227491242946042227e-01,8.397517485206162924e-02,-2.078709511763238427e-01,5.610375170561559405e-02,-2.709655393475944862e-01,1.086577110378442873e-01,3.529713348178694643e-01,-1.435281857184561860e-01,-1.847788753137732110e-01,-7.120111319039330693e-03,3.222459063080136410e-01,2.292852224813021755e-02,-2.867169440971172878e-01,2.809791260097955767e-01,1.789683999510332246e-01,-1.932802788337330546e-01,-1.899665834987785129e-01
2.144700740389142435e-02,1.428478641858901277e-01,1.010540882746770869e-01,2.422648119321329369e-02,1.068245794734343640e-01,2.154062011898476292e-01,-7.836818746731866181e-02,-5.812443466164284728e-03,-2.930298873387867688e-03,-1.372257531959165944e-01,4.221634894019853923e-01,-1.463202835440169380e-02,-2.580011932112535183e-02,-1.161064070735664949e-01,-8.126671927295329306e-03,2.725122607624323456e-01,-9.362097423101983784e-03,-3.654166998240304665e-01,9.015490438360718173e-02,-1.151162840081919742e-01,8.065016833433152899e-02,1.576122154963671695e-01,2.676406795390792182e-01,2.038139716962129866e-01,3.570979079641377618e-01,-2.876431520332146941e-02,-2.448746204496102807e-01,-2.825744114924975126e-01,8.947911999790540694e-02,-1.154045373503074200e-02,-2.068472378788864252e-01
